,match_id,player,runs_scored_each_inning,total_runs_scored,balls_faced_each_inning
740,336032,DR Smith,17,2385,17
741,336032,G Gambhir,19,4217,9
742,336032,KD Karthik,56,4843,32
743,336032,MF Maharoof,20,177,13
744,336032,MK Tiwary,36,1695,29
745,336032,PR Shah,0,92,1
746,336032,RV Uthappa,46,4954,23
747,336032,S Dhawan,27,6769,30
748,336032,SD Chitnis,3,99,4
749,336032,SM Pollock,16,147,15
750,336032,SR Tendulkar,18,2334,19
751,336032,ST Jayasuriya,66,768,45
752,336032,TM Dilshan,0,1153,1
753,336032,V Sehwag,18,2728,6
754,336033,A Mukund,0,19,1
755,336033,GC Smith,91,739,52
756,336033,JA Morkel,71,975,41
757,336033,Kamran Akmal,53,128,28
758,336033,M Kaif,10,259,7
759,336033,MS Dhoni,12,5243,8
760,336033,MS Gony,2,99,4
761,336033,PA Patel,54,2848,41
762,336033,S Badrinath,1,1441,2
763,336033,SA Asnodkar,41,423,27
764,336033,SK Raina,45,5536,25
765,336033,SP Fleming,7,196,4
766,336033,T Kohli,3,11,3
767,336033,YK Pathan,6,3222,5
768,336034,AC Gilchrist,10,2069,12
769,336034,AS Yadav,3,49,4
770,336034,B Chipli,10,280,7
771,336034,HH Gibbs,5,886,7
772,336034,JH Kallis,6,2427,5
773,336034,MV Boucher,16,394,14
774,336034,Misbah-ul-Haq,3,117,5
775,336034,P Kumar,8,340,4
776,336034,R Dravid,26,2174,19
777,336034,RG Sharma,57,6630,43
778,336034,SB Bangar,17,49,7
779,336034,SB Styris,2,131,3
780,336034,Shahid Afridi,1,81,2
781,336034,V Kohli,38,8014,31
782,336034,VVS Laxman,52,282,44
783,336034,W Jaffer,44,130,37
784,336035,A Chopra,2,53,3
785,336035,DB Das,0,304,1
786,336035,DJ Hussey,12,1322,11
787,336035,DPMD Jayawardene,11,1808,10
788,336035,I Sharma,0,57,1
789,336035,IK Pathan,7,1150,4
790,336035,JR Hopes,13,417,11
791,336035,KC Sangakkara,64,1687,48
792,336035,LR Shukla,5,405,4
793,336035,PP Chawla,0,624,1
794,336035,SC Ganguly,86,1349,56
795,336035,SE Marsh,40,2489,32
796,336035,Salman Butt,24,193,20
797,336035,TM Srivastava,1,8,1
798,336035,Umar Gul,24,39,11
799,336035,WP Saha,13,2934,15
800,336035,Yuvraj Singh,27,2754,19
801,336036,AM Nayar,25,672,19
802,336036,DR Smith,8,2385,8
803,336036,Kamran Akmal,18,128,16
804,336036,M Kaif,12,259,16
805,336036,MK Pandey,3,3859,6
806,336036,Niraj Patel,40,121,30
807,336036,RA Jadeja,23,2959,20
808,336036,RR Raje,1,20,2
809,336036,RV Uthappa,3,4954,9
810,336036,SA Asnodkar,17,423,20
811,336036,SM Pollock,0,147,1
812,336036,SR Tendulkar,30,2334,35
813,336036,SR Watson,18,3880,20
814,336036,ST Jayasuriya,38,768,39
815,336036,YK Pathan,2,3222,4
816,336036,YV Takawale,24,192,8
817,336037,AC Gilchrist,5,2069,8
818,336037,AS Yadav,0,49,1
819,336037,DB Ravi Teja,40,375,31
820,336037,HH Gibbs,8,886,10
821,336037,JA Morkel,12,975,12
822,336037,MS Dhoni,37,5243,27
823,336037,PA Patel,20,2848,29
824,336037,PP Ojha,1,16,1
825,336037,RP Singh,10,52,4
826,336037,SB Styris,20,131,20
827,336037,SK Raina,54,5536,46
828,336037,SP Fleming,14,196,10
829,336037,Shahid Afridi,1,81,2
830,336037,Y Venugopal Rao,46,985,49
831,336038,A Mishra,2,381,5
832,336038,G Gambhir,11,4217,17
833,336038,GC Smith,25,739,22
834,336038,GD McGrath,4,4,3
835,336038,KD Karthik,10,4843,12
836,336038,M Kaif,12,259,12
837,336038,M Rawat,2,55,4
838,336038,MF Maharoof,6,177,6
839,336038,MK Tiwary,0,1695,3
840,336038,Mohammad Asif,3,3,5
841,336038,RA Jadeja,7,2959,5
842,336038,S Dhawan,5,6769,13
843,336038,SA Asnodkar,39,423,21
844,336038,SK Trivedi,1,42,2
845,336038,SK Warne,0,198,1
846,336038,SR Watson,52,3880,30
847,336038,Sohail Tanvir,5,36,5
848,336038,TM Dilshan,33,1153,22
849,336038,V Sehwag,3,2728,4
850,336038,VY Mahesh,3,15,10
851,336038,YK Pathan,45,3222,21
852,336039,DPMD Jayawardene,8,1808,10
853,336039,IK Pathan,3,1150,12
854,336039,JR Hopes,2,417,5
855,336039,KC Sangakkara,3,1687,4
856,336039,PA Patel,51,2848,52
857,336039,PP Chawla,12,624,15
858,336039,RR Powar,28,67,21
859,336039,S Sreesanth,0,34,2
860,336039,S Vidyut,6,145,7
861,336039,SE Marsh,23,2489,17
862,336039,SK Raina,55,5536,34
863,336039,WA Mota,25,56,27
864,336039,Yuvraj Singh,4,2754,9
865,336040,CK Kapugedera,8,16,13
866,336040,JA Morkel,16,975,14
867,336040,Kamran Akmal,6,128,7
868,336040,M Kaif,12,259,9
869,336040,MS Dhoni,29,5243,17
870,336040,Niraj Patel,2,121,11
871,336040,PA Patel,38,2848,34
872,336040,RA Jadeja,0,2959,1
873,336040,S Badrinath,6,1441,2
874,336040,S Vidyut,16,145,14
875,336040,SA Asnodkar,28,423,20
876,336040,SK Raina,43,5536,30
877,336040,SK Warne,9,198,9
878,336040,SR Watson,28,3880,20
879,336040,Sohail Tanvir,9,36,9
880,336040,YK Pathan,56,3222,40
881,392181,A Flintoff,24,62,25
882,392181,AM Nayar,35,672,14
883,392181,DJ Bravo,5,1560,4
884,392181,Harbhajan Singh,4,833,2
885,392181,JDP Oram,8,106,6
886,392181,JP Duminy,9,2029,7
887,392181,Joginder Sharma,16,36,15
888,392181,ML Hayden,44,1107,35
889,392181,MS Dhoni,36,5243,26
890,392181,PA Patel,0,2848,2
891,392181,S Badrinath,0,1441,2
892,392181,S Dhawan,22,6769,22
893,392181,SK Raina,8,5536,9
894,392181,SR Tendulkar,59,2334,49
895,392181,ST Jayasuriya,26,768,20
896,392181,T Thushara,1,12,3
897,392181,Z Khan,2,117,3
898,392182,AD Mascarenhas,0,79,1
899,392182,B Akhil,9,76,9
900,392182,GC Smith,2,739,12
901,392182,JD Ryder,0,604,2
902,392182,KP Pietersen,32,1001,30
903,392182,Kamran Khan,3,3,5
904,392182,LRPL Taylor,0,1017,1
905,392182,M Rawat,4,55,7
906,392182,MM Patel,0,39,2
907,392182,Niraj Patel,4,121,19
908,392182,P Kumar,8,340,10
909,392182,R Dravid,66,2174,50
910,392182,R Vinay Kumar,8,310,2
911,392182,RA Jadeja,11,2959,11
912,392182,RV Uthappa,3,4954,10
913,392182,SA Asnodkar,0,423,3
914,392182,SK Warne,3,198,9
915,392182,T Henderson,11,11,15
916,392182,V Kohli,3,8014,8
917,392182,YK Pathan,11,3222,15
918,392183,DPMD Jayawardene,6,1808,6
919,392183,G Gambhir,15,4217,14
920,392183,IK Pathan,6,1150,7
921,392183,K Goel,38,218,22
922,392183,KC Sangakkara,8,1687,11
923,392183,RS Bopara,22,531,18
924,392183,V Sehwag,38,2728,18
925,392183,Yuvraj Singh,16,2754,12
926,392184,A Chopra,11,53,20
927,392184,AB Agarkar,7,179,3
928,392184,AB Dinda,2,26,2
929,392184,AC Gilchrist,13,2069,11
930,392184,BB McCullum,1,2882,3
931,392184,BJ Hodge,31,1400,34
932,392184,CH Gayle,10,4997,12
933,392184,HH Gibbs,43,886,27
934,392184,I Sharma,9,57,9
935,392184,LR Shukla,8,405,6
936,392184,M Kartik,10,113,10
937,392184,MC Henriques,6,1000,8
938,392184,RG Sharma,36,6630,32
939,392184,SC Ganguly,1,1349,12
940,392184,VVS Laxman,10,282,10
941,392185,A Flintoff,22,62,14
942,392185,A Kumble,1,35,5
943,392185,DW Steyn,0,167,3
944,392185,JA Morkel,5,975,3
945,392185,JH Kallis,24,2427,20
946,392185,KP Pietersen,0,1001,1
947,392185,LRPL Taylor,1,1017,4
948,392185,ML Hayden,65,1107,37
949,392185,MS Dhoni,16,5243,15
950,392185,P Kumar,0,340,3
951,392185,PA Patel,30,2848,26
952,392185,R Bishnoi,0,19,1
953,392185,R Dravid,20,2174,18
954,392185,R Vinay Kumar,5,310,6
955,392185,RV Uthappa,20,4954,21
956,392185,SK Raina,28,5536,29
957,392185,V Kohli,11,8014,14
958,392186,BB McCullum,21,2882,17
959,392186,BJ Hodge,10,1400,14
960,392186,CH Gayle,44,4997,29
961,392186,DPMD Jayawardene,31,1808,21
962,392186,IK Pathan,32,1150,17
963,392186,K Goel,0,218,7
964,392186,KC Sangakkara,26,1687,24
965,392186,PP Chawla,3,624,7
966,392186,RS Bopara,15,531,15
967,392186,T Kohli,1,11,4
968,392186,Yuvraj Singh,38,2754,32
969,392188,A Kumble,1,35,1
970,392188,AC Gilchrist,71,2069,45
971,392188,DB Ravi Teja,8,375,5
972,392188,FH Edwards,3,4,2
973,392188,HH Gibbs,13,886,7
974,392188,JD Ryder,0,604,1
975,392188,JH Kallis,15,2427,14
976,392188,KP Pietersen,11,1001,17
977,392188,KV Sharma,1,351,3
978,392188,P Kumar,14,340,6
979,392188,R Bishnoi,1,19,2
980,392188,R Dravid,48,2174,27
981,392188,RG Sharma,52,6630,31
982,392188,RV Uthappa,12,4954,20
983,392188,SB Styris,14,131,8
984,392188,V Kohli,50,8014,35
985,392188,VVS Laxman,5,282,10
986,392188,Y Venugopal Rao,9,985,13
987,392189,A Flintoff,16,62,18
988,392189,AB de Villiers,105,5181,54
989,392189,G Gambhir,0,4217,1
990,392189,JA Morkel,13,975,14
991,392189,Joginder Sharma,4,36,3
992,392189,KD Karthik,18,4843,17
993,392189,M Muralitharan,0,20,1
994,392189,MK Tiwary,9,1695,13
995,392189,ML Hayden,57,1107,28
996,392189,MS Dhoni,5,5243,7
997,392189,MS Gony,6,99,2
998,392189,PA Patel,16,2848,17
999,392189,S Badrinath,7,1441,8
1000,392189,SK Raina,41,5536,27
1001,392189,TM Dilshan,50,1153,27
1002,392189,V Sehwag,6,2728,9
1003,392190,AB Agarkar,1,179,1
1004,392190,AD Mascarenhas,27,79,28
1005,392190,AS Raut,21,194,17
1006,392190,BB McCullum,4,2882,10
1007,392190,BJ Hodge,5,1400,7
1008,392190,CH Gayle,54,4997,44
1009,392190,GC Smith,15,739,21
1010,392190,I Sharma,1,57,1
1011,392190,LR Shukla,13,405,13
1012,392190,PC Valthaty,5,505,7
1013,392190,RA Jadeja,22,2959,27
1014,392190,RJ Quiney,6,103,2
1015,392190,SB Bangar,2,49,9
1016,392190,SC Ganguly,46,1349,34
1017,392190,SK Warne,2,198,2
1018,392190,YK Pathan,60,3222,26
1019,392190,Yashpal Singh,20,47,18
1020,392191,A Kumble,5,35,3
1021,392191,DPMD Jayawardene,1,1808,1
1022,392191,JD Ryder,32,604,21
1023,392191,JH Kallis,62,2427,48
1024,392191,K Goel,19,218,21
1025,392191,KC Sangakkara,26,1687,18
1026,392191,KP Pietersen,0,1001,2
1027,392191,LRPL Taylor,35,1017,23
1028,392191,P Kumar,13,340,7
1029,392191,Pankaj Singh,0,7,1
1030,392191,R Dravid,10,2174,13
1031,392191,R Vinay Kumar,1,310,1
1032,392191,RS Bopara,84,531,61
1033,392191,RV Uthappa,0,4954,1
1034,392191,V Kohli,2,8014,3
1035,392191,Yuvraj Singh,30,2754,18
1036,392192,AC Gilchrist,35,2069,21
1037,392192,AM Nayar,10,672,6
1038,392192,DB Ravi Teja,9,375,9
1039,392192,DJ Bravo,21,1560,18
1040,392192,DR Smith,35,2385,23
1041,392192,FH Edwards,1,4,3
1042,392192,HH Gibbs,58,886,46
1043,392192,Harbhajan Singh,20,833,9
1044,392192,JP Duminy,47,2029,43
1045,392192,PP Ojha,0,16,2
1046,392192,PR Shah,1,92,1
1047,392192,RG Sharma,3,6630,5
1048,392192,RP Singh,4,52,4
1049,392192,S Dhawan,3,6769,7
1050,392192,SR Tendulkar,36,2334,28
1051,392192,ST Jayasuriya,1,768,9
1052,392192,VVS Laxman,0,282,1
1053,392192,Y Venugopal Rao,9,985,11
1054,392192,Z Khan,4,117,6
1055,392194,AB de Villiers,21,5181,23
1056,392194,B Akhil,8,76,5
1057,392194,G Gambhir,16,4217,19
1058,392194,JH Kallis,0,2427,1
1059,392194,KD Karthik,12,4843,10
1060,392194,KP Pietersen,37,1001,26
1061,392194,LRPL Taylor,31,1017,36
1062,392194,M Manhas,23,514,13
1063,392194,MV Boucher,36,394,29
1064,392194,Pankaj Singh,1,7,1
1065,392194,RV Uthappa,3,4954,4
1066,392194,TM Dilshan,67,1153,49
1067,392194,V Kohli,22,8014,24
1068,392194,V Sehwag,7,2728,6
1069,392195,AD Mascarenhas,4,79,2
1070,392195,AS Raut,1,194,4
1071,392195,DPMD Jayawardene,7,1808,10
1072,392195,GC Smith,2,739,8
1073,392195,IK Pathan,39,1150,34
1074,392195,KC Sangakkara,60,1687,53
1075,392195,M Rawat,4,55,6
1076,392195,PP Chawla,6,624,7
1077,392195,RA Jadeja,37,2959,44
1078,392195,RJ Quiney,7,103,8
1079,392195,RS Bopara,11,531,16
1080,392195,SA Asnodkar,3,423,5
1081,392195,SK Warne,34,198,35
1082,392195,WA Mota,1,56,2
1083,392195,YK Pathan,10,3222,13
1084,392195,Yuvraj Singh,2,2754,6
1085,392196,AA Bilakhia,12,69,14
1086,392196,AC Gilchrist,44,2069,20
1087,392196,DR Smith,12,2385,5
1088,392196,HH Gibbs,69,886,57
1089,392196,JA Morkel,13,975,7
1090,392196,JDP Oram,41,106,29
1091,392196,ML Hayden,49,1107,36
1092,392196,MS Dhoni,22,5243,24
1093,392196,PA Patel,0,2848,2
1094,392196,RG Sharma,18,6630,20
1095,392196,S Badrinath,8,1441,9
1096,392196,SK Raina,25,5536,20
1097,392196,VVS Laxman,4,282,5
1098,392197,AB Dinda,0,26,1
1099,392197,AM Nayar,3,672,3
1100,392197,AN Ghosh,0,7,1
1101,392197,BAW Mendis,0,3,1
1102,392197,BB McCullum,1,2882,6
1103,392197,BJ Hodge,24,1400,23
1104,392197,CH Gayle,12,4997,12
1105,392197,DJ Bravo,3,1560,5
1106,392197,Harbhajan Singh,18,833,8
1107,392197,I Sharma,6,57,3
1108,392197,JP Duminy,18,2029,14
1109,392197,LR Shukla,6,405,10
1110,392197,S Dhawan,12,6769,10
1111,392197,SC Ganguly,34,1349,30
1112,392197,SR Tendulkar,68,2334,48
1113,392197,SS Tiwary,4,1494,3
1114,392197,ST Jayasuriya,52,768,33
1115,392197,Yashpal Singh,8,47,8
1116,392198,A Mishra,0,381,4
1117,392198,AB de Villiers,50,5181,41
1118,392198,DL Vettori,29,121,28
1119,392198,G Gambhir,8,4217,6
1120,392198,GC Smith,44,739,48
1121,392198,KD Karthik,4,4843,5
1122,392198,M Manhas,23,514,16
1123,392198,PC Valthaty,1,505,5
1124,392198,PJ Sangwan,1,26,1
1125,392198,RA Jadeja,16,2959,14
1126,392198,RJ Quiney,4,103,11
1127,392198,SA Asnodkar,11,423,8
1128,392198,SK Warne,0,198,2
1129,392198,TM Dilshan,7,1153,10
1130,392198,V Sehwag,16,2728,11
1131,392198,YK Pathan,62,3222,30
1132,392199,AB Agarkar,6,179,8
1133,392199,BB McCullum,0,2882,1
1134,392199,BJ Hodge,17,1400,16
1135,392199,CH Gayle,40,4997,38
1136,392199,JH Kallis,23,2427,27
1137,392199,KP Pietersen,13,1001,13
1138,392199,LR Shukla,2,405,3
1139,392199,MK Pandey,2,3859,2
1140,392199,MN van Wyk,43,167,35
1141,392199,MV Boucher,25,394,13
1142,392199,RE van der Merwe,9,159,9
1143,392199,SC Ganguly,1,1349,8
1144,392199,SP Goswami,43,293,49
1145,392199,V Kohli,19,8014,12
1146,392199,WP Saha,21,2934,14
1147,392200,AM Nayar,15,672,17
1148,392200,DJ Bravo,15,1560,22
1149,392200,DPMD Jayawardene,7,1808,9
1150,392200,Harbhajan Singh,6,833,5
1151,392200,IK Pathan,7,1150,12
1152,392200,JP Duminy,59,2029,65
1153,392200,K Goel,12,218,12
1154,392200,KC Sangakkara,45,1687,47
1155,392200,PP Chawla,0,624,2
1156,392200,RR Powar,10,67,10
1157,392200,RS Bopara,6,531,14
1158,392200,S Dhawan,3,6769,7
1159,392200,SR Tendulkar,1,2334,6
1160,392200,SS Tiwary,6,1494,4
1161,392200,ST Jayasuriya,0,768,2
1162,392200,WA Mota,5,56,6
1163,392200,Yuvraj Singh,10,2754,14
1164,392201,AA Bilakhia,22,69,28
1165,392201,AB de Villiers,5,5181,9
1166,392201,AC Gilchrist,8,2069,5
1167,392201,DR Smith,48,2385,29
1168,392201,G Gambhir,17,4217,15
1169,392201,HH Gibbs,0,886,4
1170,392201,KD Karthik,41,4843,32
1171,392201,M Manhas,3,514,2
1172,392201,PP Ojha,1,16,1
1173,392201,RG Sharma,17,6630,20
1174,392201,RP Singh,2,52,4
1175,392201,Shoaib Ahmed,0,1,3
1176,392201,TL Suman,23,676,14
1177,392201,TM Dilshan,52,1153,51
1178,392201,V Sehwag,20,2728,11
1179,392201,Y Venugopal Rao,16,985,15
1180,392202,AD Mascarenhas,8,79,8
1181,392202,GC Smith,2,739,5
1182,392202,JA Morkel,4,975,1
1183,392202,JDP Oram,2,106,6
1184,392202,M Rawat,8,55,7
1185,392202,ML Hayden,1,1107,2
1186,392202,MM Patel,0,39,1
1187,392202,MS Dhoni,22,5243,19
1188,392202,PA Patel,3,2848,11
1189,392202,RA Jadeja,37,2959,34
1190,392202,RJ Quiney,28,103,32
1191,392202,S Badrinath,29,1441,27
1192,392202,SA Asnodkar,10,423,8
1193,392202,SK Raina,98,5536,57
1194,392202,SK Trivedi,2,42,3
1195,392202,SK Warne,3,198,9
1196,392202,YK Pathan,20,3222,13
1197,392203,AM Nayar,10,672,13
1198,392203,AM Rahane,10,4642,8
1199,392203,BB McCullum,5,2882,7
1200,392203,BJ Hodge,73,1400,64
1201,392203,CH Gayle,7,4997,7
1202,392203,GR Napier,15,15,16
1203,392203,Harbhajan Singh,6,833,8
1204,392203,JP Duminy,52,2029,38
1205,392203,LR Shukla,6,405,7
1206,392203,MN van Wyk,32,167,37
1207,392203,SC Ganguly,0,1349,1
1208,392203,SR Tendulkar,34,2334,32
1209,392203,ST Jayasuriya,6,768,9
1210,392203,WP Saha,8,2934,4
1211,392203,Z Khan,2,117,2
1212,392204,A Kumble,1,35,4
1213,392204,DPMD Jayawardene,19,1808,16
1214,392204,IK Pathan,12,1150,10
1215,392204,JD Ryder,2,604,5
1216,392204,JH Kallis,27,2427,24
1217,392204,K Goel,20,218,29
1218,392204,KC Sangakkara,17,1687,23
1219,392204,KP Appanna,0,2,1
1220,392204,MV Boucher,2,394,4
1221,392204,P Kumar,9,340,7
1222,392204,PP Chawla,3,624,4
1223,392204,R Bishnoi,18,19,14
1224,392204,RE van der Merwe,35,159,19
1225,392204,RV Uthappa,19,4954,17
1226,392204,SM Katich,3,241,5
1227,392204,SP Goswami,10,293,15
1228,392204,TM Srivastava,0,8,1
1229,392204,V Kohli,16,8014,14
1230,392204,Yuvraj Singh,50,2754,35
1231,392205,AA Bilakhia,1,69,5
1232,392205,AC Gilchrist,39,2069,36
1233,392205,AS Raut,36,194,23
1234,392205,DR Smith,7,2385,8
1235,392205,GC Smith,0,739,2
1236,392205,HH Gibbs,8,886,10
1237,392205,LA Carseldine,39,81,34
1238,392205,NV Ojha,0,1554,6
1239,392205,RA Jadeja,12,2959,17
1240,392205,RG Sharma,38,6630,34
1241,392205,SA Asnodkar,0,423,2
1242,392205,SK Warne,21,198,17
1243,392205,SM Harwood,3,9,7
1244,392205,TL Suman,41,676,31
1245,392205,YK Pathan,24,3222,14
1246,392206,A Mishra,11,381,8
1247,392206,AB de Villiers,0,5181,1
1248,392206,DA Warner,51,6567,40
1249,392206,G Gambhir,13,4217,14
1250,392206,JA Morkel,6,975,4
1251,392206,JDP Oram,3,106,7
1252,392206,KD Karthik,52,4843,31
1253,392206,L Balaji,2,36,3
1254,392206,M Manhas,0,514,4
1255,392206,M Muralitharan,3,20,4
1256,392206,M Vijay,14,2619,14
1257,392206,ML Hayden,30,1107,20
1258,392206,MS Dhoni,6,5243,8
1259,392206,PJ Sangwan,0,26,3
1260,392206,R Bhatia,2,342,7
1261,392206,S Badrinath,45,1441,34
1262,392206,SB Jakati,13,28,9
1263,392206,SK Raina,32,5536,22
1264,392206,TM Dilshan,13,1153,13
1265,392207,BB McCullum,19,2882,33
1266,392207,BJ Hodge,70,1400,44
1267,392207,CH Gayle,17,4997,17
1268,392207,DPMD Jayawardene,52,1808,44
1269,392207,IK Pathan,19,1150,16
1270,392207,KC Sangakkara,0,1687,2
1271,392207,MN van Wyk,18,167,12
1272,392207,S Sohal,25,368,18
1273,392207,SC Ganguly,22,1349,17
1274,392207,SM Katich,34,241,29
1275,392207,Yuvraj Singh,14,2754,17
1276,392208,AM Nayar,29,672,20
1277,392208,AM Rahane,0,4642,1
1278,392208,DJ Bravo,50,1560,40
1279,392208,JH Kallis,69,2427,63
1280,392208,JP Duminy,1,2029,6
1281,392208,RV Uthappa,66,4954,43
1282,392208,SR Tendulkar,11,2334,11
1283,392208,ST Jayasuriya,52,768,44
1284,392208,W Jaffer,7,130,10
1285,392209,AC Gilchrist,0,2069,1
1286,392209,DR Smith,49,2385,23
1287,392209,HH Gibbs,0,886,3
1288,392209,JA Morkel,4,975,5
1289,392209,M Vijay,31,2619,33
1290,392209,ML Hayden,43,1107,28
1291,392209,MS Dhoni,58,5243,39
1292,392209,PP Ojha,0,16,2
1293,392209,RG Sharma,21,6630,20
1294,392209,RJ Harris,1,117,4
1295,392209,RP Singh,2,52,6
1296,392209,SK Raina,32,5536,19
1297,392209,Shoaib Ahmed,1,1,2
1298,392209,TL Suman,17,676,17
1299,392209,VVS Laxman,0,282,7
1300,392209,Y Venugopal Rao,2,985,6
1301,392210,AS Raut,1,194,1
1302,392210,DPMD Jayawardene,9,1808,11
1303,392210,GC Smith,77,739,44
1304,392210,IK Pathan,19,1150,18
1305,392210,K Goel,1,218,4
1306,392210,KC Sangakkara,11,1687,15
1307,392210,LA Carseldine,16,81,9
1308,392210,NV Ojha,68,1554,51
1309,392210,PP Chawla,6,624,7
1310,392210,RA Jadeja,33,2959,12
1311,392210,RR Powar,6,67,7
1312,392210,S Sohal,0,368,1
1313,392210,S Sreesanth,4,34,8
1314,392210,SM Katich,10,241,13
1315,392210,YK Pathan,12,3222,7
1316,392210,Yuvraj Singh,48,2754,44
1317,392211,BB McCullum,35,2882,32
1318,392211,BJ Hodge,10,1400,19
1319,392211,DA Warner,36,6567,23
1320,392211,G Gambhir,71,4217,58
1321,392211,MC Henriques,30,1000,24
1322,392211,MN van Wyk,74,167,48
1323,392211,TM Dilshan,42,1153,35
1324,392211,WP Saha,1,2934,1
1325,392212,AC Gilchrist,25,2069,31
1326,392212,AM Nayar,1,672,4
1327,392212,DB Ravi Teja,4,375,4
1328,392212,DJ Bravo,13,1560,16
1329,392212,DR Smith,16,2385,12
1330,392212,DS Kulkarni,7,104,9
1331,392212,HH Gibbs,0,886,6
1332,392212,Harbhajan Singh,0,833,1
1333,392212,JP Duminy,52,2029,49
1334,392212,PR Shah,29,92,19
1335,392212,RG Sharma,38,6630,36
1336,392212,RJ Harris,5,117,4
1337,392212,RR Raje,11,20,7
1338,392212,SR Tendulkar,2,2334,4
1339,392212,SS Tiwary,3,1494,5
1340,392212,ST Jayasuriya,5,768,7
1341,392212,TL Suman,20,676,13
1342,392212,Y Venugopal Rao,28,985,18
1343,392213,D du Preez,10,10,13
1344,392213,GC Smith,20,739,22
1345,392213,JH Kallis,10,2427,15
1346,392213,LA Carseldine,9,81,8
1347,392213,MV Boucher,6,394,8
1348,392213,NV Ojha,52,1554,38
1349,392213,P Kumar,7,340,4
1350,392213,R Dravid,0,2174,2
1351,392213,R Vinay Kumar,12,310,13
1352,392213,RA Jadeja,1,2959,4
1353,392213,RE van der Merwe,15,159,17
1354,392213,RV Uthappa,17,4954,22
1355,392213,V Kohli,15,8014,22
1356,392213,W Jaffer,8,130,9
1357,392213,YK Pathan,22,3222,21
1358,392214,DPMD Jayawardene,44,1808,25
1359,392214,JA Morkel,2,975,2
1360,392214,K Goel,14,218,21
1361,392214,ML Hayden,89,1107,58
1362,392214,MS Dhoni,56,5243,27
1363,392214,S Badrinath,0,1441,1
1364,392214,S Sohal,2,368,2
1365,392214,SK Raina,32,5536,21
1366,392214,SM Katich,50,241,25
1367,392214,Yuvraj Singh,58,2754,38
1368,392215,AB de Villiers,50,5181,38
1369,392215,AM Nayar,18,672,28
1370,392215,AM Rahane,12,4642,12
1371,392215,DA Warner,21,6567,32
1372,392215,DJ Bravo,35,1560,33
1373,392215,DS Kulkarni,1,104,4
1374,392215,G Gambhir,19,4217,24
1375,392215,Harbhajan Singh,10,833,6
1376,392215,JP Duminy,0,2029,4
1377,392215,KD Karthik,5,4843,3
1378,392215,L Ronchi,0,34,3
1379,392215,PR Shah,11,92,23
1380,392215,RR Raje,1,20,2
1381,392215,SR Tendulkar,15,2334,15
1382,392215,TM Dilshan,17,1153,20
1383,392216,A Symonds,60,974,37
1384,392216,AC Gilchrist,20,2069,17
1385,392216,B Lee,14,124,10
1386,392216,DPMD Jayawardene,43,1808,29
1387,392216,HH Gibbs,13,886,13
1388,392216,IK Pathan,10,1150,12
1389,392216,KC Sangakkara,25,1687,19
1390,392216,PP Chawla,8,624,6
1391,392216,RG Sharma,9,6630,15
1392,392216,S Sohal,30,368,18
1393,392216,SM Katich,9,241,11
1394,392216,TL Suman,27,676,17
1395,392216,WA Mota,3,56,4
1396,392216,Y Venugopal Rao,32,985,26
1397,392216,Yuvraj Singh,18,2754,13
1398,392217,AS Raut,7,194,5
1399,392217,GC Smith,30,739,33
1400,392217,JDP Oram,1,106,2
1401,392217,LA Carseldine,9,81,8
1402,392217,M Vijay,10,2619,13
1403,392217,ML Hayden,48,1107,46
1404,392217,NV Ojha,0,1554,2
1405,392217,RA Jadeja,27,2959,19
1406,392217,S Badrinath,59,1441,43
1407,392217,SA Asnodkar,26,423,26
1408,392217,SK Raina,13,5536,12
1409,392217,SK Warne,21,198,11
1410,392217,SM Harwood,6,9,7
1411,392217,YK Pathan,7,3222,11
1412,392218,A Kumble,7,35,6
1413,392218,AM Rahane,62,4642,52
1414,392218,JH Kallis,12,2427,10
1415,392218,JP Duminy,59,2029,42
1416,392218,LRPL Taylor,16,1017,16
1417,392218,MV Boucher,48,394,37
1418,392218,R Dravid,10,2174,13
1419,392218,R Vinay Kumar,7,310,12
1420,392218,RE van der Merwe,3,159,5
1421,392218,RV Uthappa,4,4954,5
1422,392218,SR Tendulkar,0,2334,3
1423,392218,ST Jayasuriya,29,768,30
1424,392218,V Kohli,20,8014,24
1425,392219,AB Agarkar,39,179,29
1426,392219,AB de Villiers,40,5181,33
1427,392219,BB McCullum,6,2882,4
1428,392219,BJ Hodge,0,1400,3
1429,392219,DA Warner,36,6567,25
1430,392219,G Gambhir,18,4217,25
1431,392219,KD Karthik,17,4843,22
1432,392219,M Kartik,11,113,10
1433,392219,MC Henriques,2,1000,8
1434,392219,MN van Wyk,0,167,3
1435,392219,SC Ganguly,44,1349,47
1436,392219,TM Dilshan,1,1153,3
1437,392219,WP Saha,0,2934,1
1438,392219,Yashpal Singh,13,47,21
1439,392220,A Symonds,30,974,19
1440,392220,AC Gilchrist,10,2069,12
1441,392220,AS Raut,1,194,2
1442,392220,DB Ravi Teja,7,375,3
1443,392220,DR Smith,47,2385,32
